상호명,시군구명,위도,경도,is_starbucks,projected_cluster
메가엠지씨커피오목교역점,양천구,37.5251225,126.8728334,0,1
커피벌스데이,마포구,37.55552417,126.9287686,0,3
포레드뮤,성동구,37.56244294,127.0320424,0,2
뭄미,마포구,37.55291417,126.9070199,0,2
이디야창덕궁점,종로구,37.57227684,126.9914195,0,1
에이엔아더,강남구,37.51625609,127.0374408,0,1
이하나,서초구,37.49157358,127.0144965,0,1
빽다방오류동역남부점,구로구,37.49238131,126.8438618,0,2
꿀팩토리,강북구,37.63349886,127.011805,0,4
카페145,중랑구,37.58985527,127.0802768,0,4
카페인중독,강남구,37.50408483,127.0330353,0,0
열두달,구로구,37.4976498,126.8561659,0,2
셀럽쿠키,은평구,37.59931164,126.9139831,0,2
레이디언트,광진구,37.55709384,127.0821204,0,2
오블롱,성북구,37.58824151,127.0172099,0,1
감나무집까페,강동구,37.54113028,127.121457,0,2
101빌리지,은평구,37.59783122,126.9229872,0,4
커피베이염창동투웨니,강서구,37.54876827,126.8761542,0,2
더벤티양천향교역점,강서구,37.56862686,126.8392882,0,2
놀숲강남교보,서초구,37.50257325,127.024383,0,1
바빌Babil,강동구,37.54464205,127.139681,0,2
이디야커피,동작구,37.50702842,126.9584244,0,4
블레스,동대문구,37.5848178,127.0673533,0,4
카페일월십일,양천구,37.53787101,126.864156,0,4
카페포도,서초구,37.51084563,127.017916,0,2
테이퍼드커피,성동구,37.54356145,127.0147555,0,2
카페아트,중구,37.56742773,126.9778711,0,3
이디야커피순천향,용산구,37.53310161,127.0059511,0,2
이디야커피,중구,37.56083427,126.9925527,0,1
빛들,노원구,37.67603037,127.0563834,0,2
쥬씨노량진점,동작구,37.51385108,126.9419291,0,1
세컨드라이브러리,강남구,37.52202467,127.0549664,0,2
굿네스카페,종로구,37.58986455,126.9993999,0,4
커피브라더,관악구,37.48812183,126.9315916,0,1
카페63도,강동구,37.53660371,127.1331149,0,1
크림블루커피creambluecoffee,강동구,37.55110071,127.1249361,0,2
뉴질랜드스토리,송파구,37.50970946,127.1057299,0,1
더벤티성수카페,성동구,37.53939625,127.0543681,0,4
벌스데이투미,마포구,37.56547698,126.9236543,0,4
매머드익스프레스마곡그랑트윈,강서구,37.5585207,126.8286146,0,1
피터패트,동작구,37.50134833,126.9488486,0,2
티랩제이,종로구,37.58135918,127.0005321,0,1
리브레리,영등포구,37.52402998,126.8983564,0,1
블레스블룸,강남구,37.51761329,127.0467396,0,2
커피지인,성북구,37.59678395,126.9927642,0,4
커피정류장,관악구,37.47443931,126.9385115,0,2
그냥그냥,성북구,37.60064889,127.011177,0,2
메가엠지씨커피강동,강동구,37.53050676,127.1221639,0,2
커피포데비,구로구,37.49605464,126.8892685,0,4
부티크상점,종로구,37.57305163,126.9905591,0,1
카페미뇽,강서구,37.56054647,126.8338955,0,1
커피나무,노원구,37.61495778,127.0640392,0,2
조선커피FACTORY,서초구,37.47531268,127.042372,0,4
치프빈,강서구,37.55483933,126.8512915,0,4
커피아일리시,광진구,37.56202936,127.0848648,0,2
카페프리헷홍은센트레빌점,서대문구,37.59720948,126.9382068,0,4
공차서강대점,마포구,37.55147741,126.9430202,0,2
너브커피,노원구,37.6179699,127.074587,0,2
마왕커피홈앤쇼핑,강서구,37.5594606,126.8244361,0,1
다미베베,강북구,37.62436923,127.0276058,0,2
티하우스청담,강남구,37.51894337,127.0546813,0,2
진저,서대문구,37.55891065,126.9430372,0,1
롬콤,강동구,37.54666319,127.1292175,0,2
카페안나,강남구,37.52407202,127.0502958,0,4
공차노원역점,노원구,37.65453861,127.0630419,0,1
더282,강남구,37.51668274,127.0255074,0,1
아스테르,강남구,37.50665001,127.0415528,0,0
도토리소년,영등포구,37.49877174,126.9175025,0,2
커피이십센치,강남구,37.47415571,127.1153682,0,4
티앙팡,서대문구,37.55845251,126.9459462,0,1
크레마도로,서초구,37.46550628,127.0216919,0,4
빽다방돈암아리랑점,성북구,37.59882863,127.0136227,0,2
더리터,동대문구,37.56266471,127.0630663,0,2
당케커피,용산구,37.53143142,126.9713084,0,2
할리스고덕그라시움,강동구,37.56086837,127.1613855,0,4
더줌,동작구,37.50466055,126.9413481,0,2
디드앤더크,구로구,37.48951552,126.8367554,0,2
몰리고;몰리다,성북구,37.59277474,126.9981883,0,4
헤이븐,종로구,37.58076106,126.9714027,0,4
커피마마퀸,강남구,37.50462684,127.0537548,0,3
쥬씨&차얌,동대문구,37.59602964,127.060909,0,2
쉬즈베이글,서대문구,37.55781155,126.9432644,0,1
커피클래식,강동구,37.56109518,127.153452,0,4
블루스,용산구,37.54116538,126.9911742,0,4
커피클리닉,서초구,37.50242197,127.0121575,0,2
에제르,송파구,37.50472349,127.0992763,0,2
카페에이엠730,금천구,37.47243362,126.903423,0,4
동네커피,성동구,37.56424665,127.0524394,0,2
프롬하츠커피점,중구,37.54829241,127.0070161,0,2
오월,동작구,37.50152135,126.9343162,0,4
고수의카페떡방,노원구,37.6648175,127.0654421,0,4
빽다방,은평구,37.61880398,126.9195788,0,1
여의숲,영등포구,37.52149453,126.9306788,0,0
메가엠지씨커피정릉아리랑점,성북구,37.59897215,127.0183901,0,4
럼버잭,종로구,37.59325568,126.9636077,0,4
디저트레오,강서구,37.5551708,126.8570513,0,2
커피랑차랑,강남구,37.51699345,127.0417961,0,1
프롬보람,은평구,37.60194837,126.9097334,0,4
터치카페,강서구,37.56795136,126.8267253,0,2
사일런트플로우,서대문구,37.58621118,126.9438429,0,2
엠제이키친강남8호지점,강남구,37.50950787,127.0364873,0,1
솔본미디어서,서초구,37.48978101,127.0103802,0,1
디폴트밸류,서대문구,37.56618209,126.9273436,0,4
커피베이명보,중구,37.56454637,126.9924165,0,1
두부커피,구로구,37.50313552,126.8625565,0,4
카페온,서초구,37.48462568,127.0218557,0,4
셰이드트리,영등포구,37.52679232,126.894099,0,1
모모웨이,강남구,37.49589918,127.0464773,0,4
수프레모커피공방,서초구,37.49302373,127.017957,0,1
아마스빈동덕여대점,성북구,37.60459719,127.0422867,0,2
코끼리쥬스,중랑구,37.60144223,127.1031983,0,4
엠피지디,영등포구,37.53381849,126.9026651,0,2
만월,강북구,37.64538102,127.0238857,0,4
그늘집,성동구,37.55981224,127.0557185,0,4
풍전에프앤비,마포구,37.5525215,126.9249803,0,3
더감성,강남구,37.48469138,127.0445708,0,2
원빈,성동구,37.54231574,127.0538271,0,1
이음교회,마포구,37.55441179,126.9373481,0,1
텐퍼센트커피강남지인,강남구,37.51278797,127.0350298,0,1
로이스빈,강남구,37.49265853,127.075593,0,2
밀알아트센타,강남구,37.48577952,127.0820762,0,4
창작공간,동대문구,37.57830874,127.0576794,0,4
카페달꼬미,강남구,37.50778081,127.0255496,0,1
효자카페,종로구,37.58084139,126.9684252,0,4
메이크커피,강남구,37.49986005,127.029505,0,3
메가엠지씨커피강북북부,강북구,37.63664868,127.0315644,0,4
프리롤,은평구,37.6092521,126.9316394,0,2
아울,양천구,37.53056314,126.8352405,0,4
오로라스튜디오,동대문구,37.5909367,127.0461966,0,4
카페슬로우,동대문구,37.57348017,127.0319452,0,4
할리스독립문역점,종로구,37.57437822,126.958602,0,2
아마스빈버블티,관악구,37.46902178,126.9339603,0,2
카페레프kafferep,송파구,37.5065401,127.1130995,0,2
휘드카페하계점,노원구,37.63567439,127.0744121,0,4
아리디,종로구,37.59445555,126.9690196,0,4
쥬씨앤고망고,강남구,37.49861702,127.028057,0,3
이디야,동대문구,37.5766589,127.0379351,0,2
노란꼬무줄,강남구,37.49910947,127.0604004,0,4
메리제인커피,광진구,37.54373668,127.0881822,0,4
스멜비,성동구,37.5623172,127.0305483,0,2
티에스엔이,금천구,37.47606417,126.8829218,0,1
쥬씨,강서구,37.54114418,126.8376273,0,2
스와그,강동구,37.55090096,127.1422163,0,2
러블리,중구,37.56217662,126.9906284,0,1
오서독스,용산구,37.55003748,126.9730327,0,1
풀림,강남구,37.52151191,127.0264706,0,1
일로하,동대문구,37.57698395,127.0357278,0,2
블랜더마트,동대문구,37.57722894,127.0295129,0,2
푸드앤프랜차이즈컨설팅주,강남구,37.49020315,127.0505218,0,2
메가엠지씨커피창동,도봉구,37.65180742,127.0462003,0,2
커피볶는집낙타,성동구,37.54854362,127.0492938,0,1
봉트랩,강동구,37.54812898,127.147043,0,2
메가엠지씨커피종암,성북구,37.60264543,127.0314368,0,4
오페라빈,마포구,37.54763092,126.9144386,0,1
몽디저트,광진구,37.54598991,127.0739834,0,1
1980벽돌집,양천구,37.51825761,126.8735237,0,4
볼볼티,동대문구,37.5881025,127.0347481,0,2
감동식혜,강남구,37.50195988,127.053719,0,1
꽃이피움,성북구,37.60681402,127.0411781,0,4
티앤제이카페,성북구,37.60207776,127.0316064,0,4
카페오소,강서구,37.53054922,126.8382047,0,4
카페에피톤,성동구,37.55996231,127.0413334,0,2
수앤싸이먼,마포구,37.56308056,126.9240077,0,1
스티머스커피팩토리,강남구,37.52199973,127.0199436,0,4
타미하우스,강동구,37.5499276,127.1758697,0,4
플로르커피,강남구,37.4996201,127.0659083,0,4
카페더빛,구로구,37.48340499,126.8421393,0,4
카페마레,종로구,37.57275468,127.0006339,0,1
하이럽,마포구,37.54960783,126.9197437,0,3
나주육곱식당;커피플리즈,강남구,37.5056648,127.0496275,0,1
비건생활연구소,은평구,37.60939813,126.9349463,0,2
올리커피,중구,37.5604062,126.9662155,0,2
캘리스,서초구,37.46195591,127.0518705,0,4
유한책임회사뉴프런티어그룹,영등포구,37.52519672,126.9291142,0,0
바늘카페,서대문구,37.56745357,126.9291082,0,4
지유명차,용산구,37.5383206,126.9594593,0,2
디저트콩콩,은평구,37.60245351,126.9105029,0,4
어닝서프라이즈청담테라스,강남구,37.51991078,127.046922,0,4
모어브라운,마포구,37.55395704,126.9470699,0,2
재즈스토리Ⅱ,종로구,37.5799985,127.0065209,0,2
정그리다,종로구,37.57172714,127.0098595,0,1
메가엠지씨커피대치학원가점,강남구,37.49876793,127.0587378,0,4
공차중계은행,노원구,37.64976454,127.0763639,0,4
이디야커피구로역점,구로구,37.50243523,126.8814896,0,2
강동시니어상담카페,강동구,37.53660371,127.1331149,0,1
메가엠지씨커피중랑,중랑구,37.60668341,127.0955611,0,4
궁전전통찻집,은평구,37.61077294,126.9285461,0,1
오프레스트커피,강서구,37.55944843,126.8553228,0,2
피넛커피,강동구,37.56182942,127.1699555,0,4
마당,강남구,37.5174269,127.0389797,0,1
푸른달,구로구,37.48897563,126.8924111,0,4
오더바틀,송파구,37.50995244,127.0836069,0,1
에셀나무,성북구,37.58998153,127.006001,0,2
커피인류리센츠,송파구,37.51673239,127.0898811,0,4
로얄마카롱,강남구,37.50226409,127.0354886,0,0
북스피리언스,마포구,37.56540048,126.9170895,0,2
티테라피,종로구,37.57916862,126.9835507,0,2
브라운시티로스팅랩,마포구,37.54850643,126.9165877,0,1
데이즈라이크디스,관악구,37.48116301,126.9017385,0,1
누누커피,강남구,37.51201329,127.0575379,0,0
이디야커피점,중랑구,37.5981458,127.0907716,0,2
에그마카슈,광진구,37.5455774,127.0708145,0,1
셉트,마포구,37.55221709,126.9145578,0,1
이모티프커피바,성북구,37.59040426,127.014493,0,1
타이거,송파구,37.51714931,127.0981164,0,1
달콤-쌉싸래,송파구,37.50411588,127.0930439,0,2
메모아,노원구,37.61984211,127.0774433,0,1
금호다방,성동구,37.548651,127.0218292,0,4
범이준이,노원구,37.65111387,127.0796062,0,4
메가엠지씨커피신월5동점,양천구,37.53958891,126.8336365,0,4
세컨브레스,강남구,37.5056342,127.034314,0,0
그레코로스팅컴퍼니,금천구,37.47838359,126.8777967,0,1
나도셰프다협동조합,노원구,37.62017581,127.0769339,0,1
카페스윗정릉점,성북구,37.60788396,127.0098983,0,2
티플랜트,서초구,37.49706161,126.9996607,0,4
밑업,영등포구,37.52908449,126.9218926,0,0
트리플에이커피,노원구,37.64942181,127.0615531,0,4
빽다방서울,서초구,37.49346558,127.015458,0,1
풀무원푸드앤컬처,송파구,37.49914971,127.1153275,0,2
율니크,서초구,37.49040133,127.0207945,0,4
메가엠지씨포방터,서대문구,37.59971914,126.9484303,0,4
이리카페,성북구,37.60593237,127.0592523,0,4
빽다방신대방,동작구,37.49887897,126.930089,0,2
더욱커피,마포구,37.54888505,126.9308571,0,2
루다콩,구로구,37.50683305,126.88241,0,2
따우전드,광진구,37.55954782,127.077279,0,2
슬로핸드,강북구,37.64979763,127.0122268,0,2
에이미스커피,강남구,37.51851126,127.0278269,0,4
컴어크로스,강북구,37.6233067,127.0247508,0,2
근린커피,은평구,37.59419503,126.915393,0,2
당산커피,영등포구,37.530476,126.902941,0,1
도킹,서초구,37.47497806,127.0457069,0,4
쏘풀에프앤비,중구,37.56873599,127.0076745,0,1
청운동108,종로구,37.58517577,126.970767,0,4
카페또오늘,금천구,37.47919358,126.8858903,0,3
모벰버,강남구,37.50502277,127.0296654,0,0
옐로우카멜,중랑구,37.61127402,127.0769701,0,2
커피스미스에프씨강동첨단단지점,강동구,37.54980224,127.1753488,0,4
아멜라떼,광진구,37.53867439,127.0863772,0,2
해브커피,구로구,37.50471728,126.8751752,0,4
이디야,강북구,37.62047669,127.0287597,0,4
투썸플레이스문정,송파구,37.49094895,127.1257291,0,4
메가엠지씨커피가락,송파구,37.49620503,127.1310642,0,2
위드원스,관악구,37.48264779,126.9107138,0,4
슈퍼커피압구정로데오,강남구,37.5261129,127.0379435,0,1
33카페,영등포구,37.52908449,126.9218926,0,0
스터닝커피로스터스,서초구,37.49724036,127.0184669,0,4
두더지손,영등포구,37.53329794,126.9051662,0,2
진심커피,양천구,37.52126729,126.8738354,0,2
투썸플레이스,은평구,37.61850685,126.9198623,0,1
메가엠지씨커피보라매타운점,동작구,37.49133385,126.924103,0,2
뚜또카페,강남구,37.5089686,127.0318725,0,1
카페이루리,중랑구,37.59220062,127.0761012,0,2
우주곰커피제이엠에프,광진구,37.54170364,127.0699057,0,1
카페인홀릭로스터스,영등포구,37.52277414,126.8847832,0,2
이디야커피암사,강동구,37.55136925,127.1347255,0,4
메가커피문정로데오,송파구,37.49158867,127.1257189,0,2
이디야성수,성동구,37.54515197,127.0578802,0,1
현교,관악구,37.49014626,126.9268519,0,2
숙이카페,광진구,37.56378381,127.0882624,0,2
메가커피상계역점,노원구,37.66013609,127.0744138,0,2
더로투스,강남구,37.52448517,127.0266979,0,1
메가엠지씨커피북,서대문구,37.58212925,126.9133349,0,2
볼랫,동대문구,37.56518194,127.0562318,0,2
우주라이크커피독립문역점,종로구,37.57437822,126.958602,0,2
캔캔컴퍼니,성북구,37.60053567,127.0364638,0,2
카페게이트목동파리공원점,양천구,37.53637399,126.8795011,0,4
늘봄카페서초여성가족플라자서초,서초구,37.50271784,127.0222116,0,1
달리는커피,강동구,37.53472171,127.139968,0,1
커피밀,중구,37.56664538,126.9885791,0,3
종이배커피,서초구,37.48998859,127.0051675,0,2
커피그레이드,양천구,37.52351835,126.8426091,0,4
고망고,강서구,37.56042149,126.834722,0,1
새동네협동조합,도봉구,37.68885701,127.042754,0,2
요거트맨종로서적점,종로구,37.57074433,126.9836091,0,3
에이치플레이스,동작구,37.50428968,126.923106,0,2
플랫폼1968,송파구,37.5292947,127.117942,0,2
디싸이시브모먼트,서대문구,37.56869783,126.9306011,0,4
함께그린카페,금천구,37.47727972,126.8915121,0,1
카페러블리,강동구,37.55373534,127.1298408,0,2
매머드익스프레스신,강남구,37.51803535,127.0197728,0,1
어드밴스,마포구,37.55210394,126.9202503,0,3
삼시세끼딜리버리,관악구,37.47918266,126.9296099,0,2
이디야커피,성북구,37.6047213,127.0119137,0,2
상화엑스알,강남구,37.50844578,127.0565738,0,0
델리코,영등포구,37.53629583,126.891834,0,2
우지커피,종로구,37.57878232,127.0019132,0,2
페이브커피망원,마포구,37.55700372,126.9057812,0,1
쥬히커피,강남구,37.50625543,127.035875,0,0
메가엠지씨커피구로,구로구,37.49414151,126.8330476,0,4
메가엠지씨커피신방화역점,강서구,37.56717204,126.8177737,0,2
오브젝티브커피로스터스,강남구,37.51703088,127.0376674,0,1
오누이,노원구,37.62462956,127.0723961,0,2
하우을지로입구역점,중구,37.56604996,126.9823764,0,3
더리앤,서초구,37.46246609,127.0369505,0,4
이-클릭,강서구,37.55796504,126.8306644,0,1
노리밋커피바,용산구,37.54920923,126.9761677,0,4
이디야커피길동,강동구,37.53407649,127.1369798,0,1
디어다온,마포구,37.56020738,126.9255725,0,3
더릴리,강서구,37.53125513,126.8473219,0,2
제주스방학,도봉구,37.66484558,127.0436809,0,2
커피랩스로스터리문래하우스디점,영등포구,37.51609968,126.8868182,0,2
빌라앰버시,용산구,37.55488361,126.968074,0,1
하루,구로구,37.49652524,126.8733908,0,2
팔공티전문대점,서대문구,37.58302066,126.9257083,0,4
영커피강동,강동구,37.52901993,127.1223425,0,2
무인self모임,관악구,37.48938619,126.9569416,0,4
카페357,성동구,37.55729014,127.028543,0,2
매머드익스프레스성수우림,성동구,37.54680702,127.0633019,0,4
허슬블렌딩,동대문구,37.58896498,127.0626016,0,2
배트콩,동대문구,37.59153653,127.055142,0,1
샌드빈,중구,37.56134794,127.0055912,0,2
성북동350,성북구,37.5942608,126.9881786,0,4
아담,중구,37.55831139,127.0087939,0,2
컴포즈커피군자점,광진구,37.5568891,127.0784533,0,1
더킹스빈,종로구,37.58297195,126.9990377,0,1
디유케이커피,강서구,37.5657007,126.8476478,0,4
카페정오,강남구,37.50773266,127.0372329,0,0
카페드온,구로구,37.48737841,126.8897675,0,2
공차까치산역점,강서구,37.53036298,126.8471993,0,2
호텔아르마딜로커피,마포구,37.54795988,126.9210469,0,1
빔블커피,노원구,37.62485167,127.0773352,0,2
카페소확행,성동구,37.54275932,127.0165431,0,2
리틀앤머치,강남구,37.51402853,127.0435137,0,1
와이에스케이파트너스주,송파구,37.51593168,127.0996418,0,1
글린커피,강남구,37.47925741,127.0468627,0,4
피티티,서대문구,37.55933439,126.9436028,0,1
티테리아,송파구,37.51691155,127.1022334,0,1
제너러스커피,서초구,37.48189142,127.0383507,0,1
투썸플레이스강남수서점,강남구,37.48219352,127.0941361,0,4
사일삼프로젝트,강남구,37.50235449,127.0344708,0,0
레이지수,강남구,37.49623646,127.0351465,0,0
오늘:커피,마포구,37.56504612,126.9015039,0,2
크라프트카페,강남구,37.50333816,127.0285903,0,0
달달스콘,관악구,37.48554435,126.9166351,0,2
고또,중구,37.55710143,126.97363,0,3
밸류제1호제주피에프브이,강남구,37.51853787,127.0547715,0,2
카페;바이이브릭,강남구,37.49372326,127.033042,0,0
노홍철천재,용산구,37.54942528,126.9752283,0,4
더라스트데이즈,용산구,37.54510001,126.9730458,0,2
이디야송파올림픽훼밀리타운점,송파구,37.48812548,127.111059,0,4
이디야커피미아꿈의숲해링턴점,강북구,37.61693428,127.0344557,0,4
루나더커피,영등포구,37.50685838,126.9114427,0,4
커피바실리아,성북구,37.58559221,127.0196322,0,2
이디야중화동점,중랑구,37.59937925,127.0795397,0,2
빽다방응암역이마트,은평구,37.60000901,126.9190781,0,2
만리커피,마포구,37.54822163,126.9567493,0,4
린도,동작구,37.48348091,126.9756572,0,2
메가엠지씨커피오목교,양천구,37.52258543,126.8763671,0,2
카페인오버플로우,은평구,37.59232886,126.9022832,0,4
폴키,종로구,37.5765077,126.968778,0,1
오픈찬스,중구,37.56385199,126.9858178,0,3
브알라,종로구,37.58274667,127.0031587,0,1
더벤티,동대문구,37.57190218,127.0746316,0,4
카페문,도봉구,37.64514316,127.037698,0,2
창작카페,강서구,37.56892501,126.8271193,0,2
리어라운드,강동구,37.53410955,127.1316736,0,2
좋은날,영등포구,37.49567509,126.9090586,0,2
빽다방,마포구,37.55005286,126.9120593,0,1
이디야남현,관악구,37.47146265,126.9824665,0,4
캣츠커피,용산구,37.53432074,126.9611812,0,4
씨유삼선동4가점,성북구,37.58937728,127.0132133,0,1
카페베리,광진구,37.53572094,127.0956968,0,2
카페엘마르코,동작구,37.51255676,126.9309925,0,2
지임커피,양천구,37.53906072,126.8297001,0,4
한라산도새기&커피팔다,성북구,37.60132477,127.0096256,0,2
칼버츠Karvetz,동대문구,37.57355169,127.0572683,0,4
청량리롯데엔제리너스식당가점,동대문구,37.58419524,127.0511514,0,4
그로어스,서대문구,37.57228536,126.9333372,0,4
코지스탑,관악구,37.47374205,126.9814259,0,2
진서의정원,관악구,37.48326355,126.9284755,0,1
수수커피컴퍼니,강남구,37.49993138,127.0323662,0,3
월드베브릿지한국외대점,동대문구,37.59589481,127.0602974,0,2
어퍼룸,성동구,37.54837957,127.0535825,0,1
아띠,금천구,37.45822535,126.8937097,0,2
메가엠지씨커피촬영소,동대문구,37.57296143,127.0660861,0,4
카페얀,동대문구,37.58337793,127.0447541,0,2
카페트릴,송파구,37.50466573,127.080457,0,4
오미;투,영등포구,37.52172152,126.8961763,0,1
블랙미엘,은평구,37.61828039,126.9180955,0,1
카페방학,도봉구,37.66131616,127.0365615,0,4
더랩프로젝트,관악구,37.46628979,126.9481604,0,4
카페모닝듀,관악구,37.47949734,126.9284904,0,2
찬찬커피로스터스,마포구,37.5598119,126.9021786,0,2
제이에스홀딩,송파구,37.49916676,127.1411229,0,4
비엔나커피하우스,마포구,37.53937786,126.9448285,0,1
아락,송파구,37.50569892,127.0846992,0,2
대복상회,종로구,37.57011477,126.9997057,0,1
와코타코,용산구,37.54493638,126.9673088,0,2
투썸플레이스문정KD70점,송파구,37.48569731,127.1157025,0,4
까페,서초구,37.45973025,127.0244595,0,4
커피베이수유역점,강북구,37.63854271,127.0230791,0,1
토토,영등포구,37.53676737,126.8951824,0,2
세이지,중랑구,37.59752185,127.0936697,0,2
이디야관악우성점,관악구,37.48497091,126.9560283,0,4
청집,종로구,37.57136692,127.0073239,0,1
아이도넛케어,용산구,37.53351598,126.992397,0,2
하피,성동구,37.54111882,127.0506354,0,4
카페하인나,동대문구,37.56879473,127.0566534,0,2
간삼기획,중구,37.55856362,127.0093825,0,2
번트시에나,광진구,37.56151287,127.0759342,0,4
워커스에디션,서초구,37.46478599,127.0186284,0,4
루트비커피,송파구,37.48408648,127.1226762,0,1
뉴웨이브커피로스터스,양천구,37.52419548,126.8737739,0,1
공차,동작구,37.49189309,126.9250636,0,2
지유명차연희점,서대문구,37.56858961,126.9304428,0,4
스케네,서대문구,37.56819458,126.9185466,0,2
메가엠지씨커피내방역점,서초구,37.48642056,126.994143,0,2
설빙,송파구,37.51009612,127.0842857,0,1
헤이데이,서초구,37.4816272,127.0059018,0,4
커피투어,종로구,37.57537282,126.9702162,0,1
매머드익스프레스구로SK,구로구,37.47723262,126.8168392,0,4
카페옴니버스,은평구,37.64316629,126.9190653,0,4
더벤티상계,노원구,37.65180074,127.0608979,0,1
다온,금천구,37.45765215,126.8976212,0,2
카페맑음,영등포구,37.53447233,126.8980594,0,1
브레댄코가산디지털단지점,금천구,37.4850084,126.8801377,0,4
띵크테이블,마포구,37.55148396,126.9228199,0,1
오루베,성동구,37.5640658,127.0278665,0,2
티아트커피로스터스,성동구,37.55955716,127.040473,0,1
민속찻집,중구,37.55973306,126.9770698,0,3
송송책방,강남구,37.48540793,127.0547021,0,2
르솔레이,서대문구,37.56637169,126.9279886,0,4
적당,중구,37.56649124,126.981018,0,3
갤러리카페바이아스,마포구,37.55645169,126.9279302,0,3
커피나인서울노원북부지역자활센터,노원구,37.64345056,127.0733434,0,4
카페월계,노원구,37.63097893,127.0610281,0,2
카페온화,성동구,37.54514581,127.0517244,0,1
킹스빈커피,중구,37.56296742,126.9759596,0,3
카페죠꽁드,종로구,37.58344812,126.9820893,0,4
테라피,동작구,37.48790676,126.9069423,0,4
블랭킷Blanket,강남구,37.51041841,127.0347346,0,1
종로강남한의원식품사업부더쌍화,서초구,37.48473448,127.017808,0,1
헤드오버힐스커피,영등포구,37.52835345,126.8968119,0,1
볼트커피바,강남구,37.50882434,127.0322456,0,1
마세리아,강남구,37.50664179,127.0605762,0,3
빽다방반포고투몰점,서초구,37.50622473,127.0050442,0,1
아마스빈반포삼호가든점,서초구,37.50303482,127.010382,0,2
본커피,중구,37.55935467,126.9771717,0,3
정스디저트,종로구,37.58279927,126.9812064,0,4
조이커피,강동구,37.53544712,127.1279535,0,1
커피사피엔스DMC에코,서대문구,37.57823161,126.918479,0,4
꾸르마,동대문구,37.5771409,127.0501051,0,2
청소년과가족의좋은친구들,관악구,37.48190235,126.9439098,0,2
해피테라스,중랑구,37.60352118,127.0952513,0,4
온커피,구로구,37.50401255,126.8914508,0,4
양재시민의숲역빽다방,서초구,37.46947502,127.039814,0,2
젤라또팩토리,성동구,37.53950411,127.0549226,0,4
커피베이솔샘역점,강북구,37.62030804,127.0151331,0,2
아마스빈구로깔깔,구로구,37.48448784,126.9018698,0,1
라인에프앤씨,서대문구,37.56277646,126.9685234,0,1
오르소129,용산구,37.54884878,126.9759301,0,4
목동커피,양천구,37.52690521,126.8636102,0,2
김동훈커피앤테라피,중구,37.55843577,126.9777945,0,1
가든스튜디오,용산구,37.53690345,126.9887534,0,2
대학생성경읽기선교회남산센타다눔지점,중구,37.55920369,127.0013581,0,2
을지다방,중구,37.56612306,126.9916806,0,3
바람길,중랑구,37.59700268,127.0892755,0,1
익.coffee,마포구,37.55783053,126.9284608,0,1
와이제이디링크,마포구,37.56344222,126.925988,0,1
러브커피,금천구,37.47237555,126.8986412,0,4
김화자카페,도봉구,37.64751293,127.0371326,0,2
카페프리헷종로무악점,종로구,37.57413574,126.9608888,0,2
방배세라워크,서초구,37.49537625,126.9894042,0,4
서울에스프레소,성동구,37.54329257,127.0448433,0,2
페리도트,송파구,37.50166882,127.1097559,0,2
커피앤버스,광진구,37.53405026,127.0761892,0,4
챔스빈,서대문구,37.5560601,126.9363847,0,1
카페레이나,구로구,37.50034409,126.8899746,0,4
이디아커피석계,성북구,37.61377699,127.0649443,0,2
카페;오전,강북구,37.63674172,127.0174023,0,2
코퍼,마포구,37.5507173,126.9564989,0,2
컴포즈커피독산대륭테크노타운점,금천구,37.46674241,126.8867118,0,2
그레이커피,강남구,37.50796812,127.0568449,0,0
낙이망우본동사회적협동조합,중랑구,37.59898122,127.114383,0,4
빽다방강서,강서구,37.55228847,126.8504704,0,4
고품격커피공장연구실,서초구,37.48942066,127.0098035,0,1
지니쥬얼리카페,구로구,37.50256253,126.8826542,0,2
커피랩,마포구,37.55497484,126.9292445,0,1
민스가베,관악구,37.47462597,126.9337971,0,2
토야푸드빌,성북구,37.58886429,127.00625,0,2
챔스빈커피상,성동구,37.56493015,127.030323,0,2
카페나루,마포구,37.53633205,126.9439369,0,2
홀로세,서대문구,37.56282892,126.963,0,2
카페구디,영등포구,37.48826388,126.9028599,0,2
투썸플레이스강남역,강남구,37.49942795,127.0279442,0,3
플레이스엠디,서초구,37.49054687,127.0103916,0,1
웨이프,영등포구,37.52757669,126.8946522,0,1
달콤스푼,도봉구,37.63280719,127.0421101,0,4
인덱스컴퍼니,광진구,37.54105735,127.0656732,0,1
1441카페로스터스,관악구,37.48836865,126.9586269,0,4
나인나인,마포구,37.55277054,126.9200459,0,3
도로시,마포구,37.54406806,126.9368362,0,4
러브잇러브앳,중랑구,37.58556936,127.0760378,0,4
컨퍼런스하우스달개비,종로구,37.57247254,126.9741227,0,1
정동커피,중구,37.56605705,126.9723705,0,1
로이즈커피,서초구,37.47620377,127.0448371,0,4
고원이家,양천구,37.52376159,126.8724624,0,1
김민혁커피,성북구,37.59095297,127.0205054,0,1
필링,영등포구,37.52449695,126.8965684,0,1
커피스쿨,강남구,37.50502961,127.0593534,0,0
시즌,중랑구,37.58376879,127.0870293,0,2
피시스오브서울,서대문구,37.5666873,126.9284184,0,4
쏘리에스프레소바,종로구,37.57648179,126.9733402,0,1
샌드림,동작구,37.49088728,126.9760505,0,4
